CP3,C3,F5,PO3,PO4,F6,C4,CP4
9861.3427734375,10110.654296875,10457.1953125,10355.271484375,10008.39453125,9976.9462890625,10437.212890625,10415.5537109375
10102.8759765625,9858.5263671875,10380.6181640625,10468.1923828125,10237.857421875,9855.642578125,10252.0068359375,10495.953125
-1370.8770751953125,-1224.8978271484375,-228.05482482910156,-190.70506286621094,-962.2424926757812,-1420.4979248046875,-344.6638488769531,-109.97057342529297
-710.7183227539062,-1623.205810546875,-630.721435546875,-73.76074981689453,-405.6841125488281,-1511.558837890625,-967.2716064453125,-130.28829956054688
-676.9895629882812,-1441.8214111328125,-1236.4312744140625,-908.2630004882812,-366.52386474609375,-1379.19189453125,-1164.4810791015625,-1119.4869384765625
-212.02862548828125,-1124.382080078125,-1146.2420654296875,-1231.603271484375,-441.1563415527344,-936.8285522460938,-1353.107421875,-1299.6644287109375
-31926.87109375,-31949.400390625,-31896.6953125,-31841.978515625,-31877.986328125,-31948.26171875,-31886.369140625,-31855.658203125
-31833.865234375,-31959.056640625,-31890.52734375,-31876.646484375,-31835.607421875,-31944.640625,-31916.677734375,-31904.00390625
-17201.677734375,-17160.70703125,-16957.998046875,-16916.625,-17075.009765625,-17199.46484375,-16966.783203125,-16916.087890625
-16988.173828125,-17218.5078125,-17003.595703125,-16941.63671875,-16957.328125,-17219.916015625,-17076.3515625,-16940.564453125
-217.8624267578125,-880.8374633789062,-869.505126953125,-200.09278869628906,-149.5331573486328,-695.9661865234375,-1030.0352783203125,-334.73968505859375
-135.51861572265625,-518.2698364257812,-1081.2655029296875,-511.0278625488281,-112.51866912841797,-338.0924377441406,-1025.2073974609375,-743.91064453125
13.142824172973633,-986.9188232421875,-1022.726318359375,16.76380729675293,98.16885375976562,-671.6251220703125,-1262.5828857421875,-197.20941162109375
115.80437469482422,-379.46551513671875,-1310.728515625,-464.1562805175781,130.02008056640625,-103.39915466308594,-1161.7318115234375,-747.866943359375
-114.2621078491211,-1607.58203125,-2332.448974609375,-731.6395874023438,-98.16885375976562,-1081.6678466796875,-2543.2705078125,-1142.553955078125
-169.44854736328125,-582.4417114257812,-2408.7578125,-1601.7481689453125,-279.2850036621094,-242.67286682128906,-2014.7413330078125,-2053.700439453125
10364.79296875,9922.83203125,10090.537109375,10511.443359375,10418.1025390625,10047.48828125,9934.9697265625,10440.029296875
10440.9677734375,10157.123046875,9865.701171875,10344.341796875,10460.01171875,10277.419921875,9844.6455078125,10205.2021484375
-214.1743927001953,-1271.903564453125,-1320.1832275390625,-223.3609619140625,-141.41946411132812,-917.9190063476562,-1555.0777587890625,-476.6955871582031
-135.58566284179688,-628.37451171875,-1598.529541015625,-747.7327880859375,-169.11328125,-360.6900634765625,-1465.4249267578125,-1036.0703125
-736.5346069335938,-578.4183959960938,-1406.818603515625,-1221.209716796875,-1035.7349853515625,-393.547119140625,-1413.5911865234375,-1236.8336181640625
-1272.43994140625,-365.3168640136719,-1180.9095458984375,-1267.142578125,-1275.4573974609375,-495.9404602050781,-809.6918334960938,-1343.5185546875
-31842.984375,-31926.736328125,-31946.986328125,-31884.759765625,-31848.55078125,-31881.474609375,-31985.41015625,-31895.755859375
-31883.8203125,-31866.05078125,-31979.0390625,-31899.779296875,-31857.53515625,-31811.06640625,-31939.0078125,-31907.08984375
-16907.439453125,-17153.53125,-17166.205078125,-16955.248046875,-16918.099609375,-17074.0703125,-17231.583984375,-16975.56640625
-16945.927734375,-17017.4765625,-17249.890625,-17019.0859375,-16924.73828125,-16936.875,-17212.00390625,-17101.228515625
-175.6176300048828,-231.0052490234375,-862.6654663085938,-926.770263671875,-249.84776306152344,-147.65560913085938,-662.304443359375,-1078.382080078125
